state,decision_id,decision,score,distinctive_max,distance_km,grid3_id,grid3_code,grid3_name,grid3_admin_path,hfr_id,hfr_code,hfr_name,hfr_admin_path,evidence,review_outcome,reviewer,reviewed_at,reason
Edo,xwd:sha256:0df1f6ed2d82ef1a234bbf8452b22ab5b3a4003ed9b66ea08eddcbbf7c8db72b,match,0.7812,0.921,0.0,grid3:9d021a94-240f-48b0-a8e9-5fe3c89dcda9,12/15/1/1/1/0016,Iguogun Health Post,"{""admin1"": ""Edo"", ""admin2"": ""Ovia South-West"", ""settlement"": ""Iguobazuwa East""}",hfr:9d021a94-240f-48b0-a8e9-5fe3c89dcda9,9d021a94-240f-48b0-a8e9-5fe3c89dcda9,Iguogun Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Ovia South-West"", ""settlement"": ""EDSGBZ03""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 0.921, ""name_tftoken"": 0.623, ""name_type"": 0.0}",,,,
Edo,xwd:sha256:0e603e9363a77280dee13b9e91b3461db7e2f5628f28cce1398f4d52cd0afbe3,match,0.8095,0.876,0.3,grid3:bdca7057-1482-4e8b-8d07-9fc74373aa43,12/02/1/3/1/0001,University Of Benin Teaching Hospital,"{""admin1"": ""Edo"", ""admin2"": ""Egor"", ""settlement"": ""Ugbowo""}",hfr:1a2eec4f-b714-4709-8943-08689a59a233,1a2eec4f-b714-4709-8943-08689a59a233,Gpc University of Benin Teaching Hospital,"{""admin1"": ""Edo"", ""admin2"": ""Egor"", ""settlement"": ""EDSUSL10""}","{""admin_path"": 0.6, ""distance_km"": 0.3, ""geo"": 0.906, ""name"": 0.949, ""name_phrase"": ""benin teaching"", ""name_phrase_rarity"": 0.876, ""name_tftoken"": 0.727, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:0e70bd183317cc0ffaf0f2747a9004522bb20f7a4bd51a69fa058355c9e2afea,match,0.7365,0.891,0.07,grid3:8a28b7b9-1b43-4d50-a53f-0bdb8755b862,12/11/1/1/1/0109,Ugbekun Dot Unit Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""Ugbekun""}",hfr:790cb936-4476-469a-bae6-91e47b472025,790cb936-4476-469a-bae6-91e47b472025,Ugbekun Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""EDSDGE03""}","{""admin_path"": 0.6, ""distance_km"": 0.07, ""geo"": 0.976, ""name"": 0.891, ""name_tftoken"": 0.531, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:0e929e9f74b446d59475698f1633bc7f1e25adec0174aea5849d511a453a47ed,match,0.9333,1.0,0.0,grid3:df7e5d4d-eafa-4647-8a34-0b509e80859d,12/11/1/1/2/0017,Christway Medical Center,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""Evbouriaria""}",hfr:df7e5d4d-eafa-4647-8a34-0b509e80859d,df7e5d4d-eafa-4647-8a34-0b509e80859d,Christway Medical Center,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""EDSDGE06""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 1.0, ""name_tftoken"": 1.0, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:0e99a73c664c8678754d03c27277fa9cd42dacd0a6f16d377447aec1509d67fa,match,0.9333,0.925,0.0,grid3:0043fc70-95ab-485b-9342-f0f894850b7c,,Owen Nursing and Maternity Home,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""Ogbesun""}",hfr:0043fc70-95ab-485b-9342-f0f894850b7c,0043fc70-95ab-485b-9342-f0f894850b7c,Owen Nursing and Maternity Home,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""EDSDGE01""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 1.0, ""name_tftoken"": 1.0, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:0ec15e857ee1383c97921a90200238d1a91665ee653e39907dd9af8d7db27174,match,0.9333,0.86,0.0,grid3:5cf16497-2132-4b68-b0cb-898bc9ff94d9,,Galex Medical Center,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""Ukhiri""}",hfr:5cf16497-2132-4b68-b0cb-898bc9ff94d9,5cf16497-2132-4b68-b0cb-898bc9ff94d9,Galex Medical Center,"{""admin1"": ""Edo"", ""admin2"": ""Ikpoba-Okha"", ""settlement"": ""EDSDGE06""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 1.0, ""name_tftoken"": 1.0, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:0edff0fe5c5335785b745b4a4e761e193c55b4263c749d8eda7bfe79bb96eee3,match,0.7975,0.938,0.16,grid3:f9e2be01-9005-4a78-a00a-2420c5e80366,12/16/1/1/1/0032,Uroe Primary Health Clinic,"{""admin1"": ""Edo"", ""admin2"": ""Owan East"", ""settlement"": ""Uokha/Ake""}",hfr:8bb390e8-faa6-4664-bd30-c18bf52f61f7,8bb390e8-faa6-4664-bd30-c18bf52f61f7,Uroe Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Owan East"", ""settlement"": ""EDSAFZ10""}","{""admin_path"": 0.6, ""distance_km"": 0.16, ""geo"": 0.949, ""name"": 0.938, ""name_tftoken"": 0.68, ""name_type"": 0.0}",,,,
Edo,xwd:sha256:0f0457edc86e8b8e26afb40ac3e2ad6aa7b44dd03672a948f10e4c609e4645f0,match,0.9333,0.973,0.0,grid3:a420d19a-d7d2-468e-a515-f6580bd42b1a,12/14/1/1/1/0010,Iguiye Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Ovia North-East"", ""settlement"": ""Okada East""}",hfr:a420d19a-d7d2-468e-a515-f6580bd42b1a,a420d19a-d7d2-468e-a515-f6580bd42b1a,Iguiye Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Ovia North-East"", ""settlement"": ""EDSAKA06""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 1.0, ""name_tftoken"": 1.0, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:0f54ff8fd0b16702ecf79633bdfbc89ded3e7f8f14c8aeeb78d5c522c3b569fa,match,0.8324,0.9,0.0,grid3:b93103a2-6227-4827-9991-3f855d27fb46,12/03/1/1/1/0006,Eko Ewu Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan Central"", ""settlement"": ""Ewu""}",hfr:b93103a2-6227-4827-9991-3f855d27fb46,b93103a2-6227-4827-9991-3f855d27fb46,Eko Ewu Primary Health Care,"{""admin1"": ""Edo"", ""admin2"": ""Esan Central"", ""settlement"": ""EDSRRU06""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 0.964, ""name_tftoken"": 0.733}",,,,
Edo,xwd:sha256:0f9de0b5e45476fd349ed4e8d6fb597a02357f4e364819d99e2297f2ca5f939c,match,0.9333,0.86,0.0,grid3:2cb6415e-9b8d-4b4f-87a7-e2c4362fdd9f,,Uloshi Primary Health Care,"{""admin1"": ""Edo"", ""admin2"": ""Esan South-East"", ""settlement"": ""Oria""}",hfr:2cb6415e-9b8d-4b4f-87a7-e2c4362fdd9f,2cb6415e-9b8d-4b4f-87a7-e2c4362fdd9f,Uloshi Primary Health Care,"{""admin1"": ""Edo"", ""admin2"": ""Esan South-East"", ""settlement"": ""EDSUBJ03""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 1.0, ""name_tftoken"": 1.0}",,,,
Edo,xwd:sha256:0fcba35f18777f50b2c28f7176925946cf8e382d95d74e455504db99c7dcda6a,match,0.9333,1.0,0.0,grid3:e402d496-833a-4b0e-b50d-935858afe22a,,Felano Clinic and Maternity,"{""admin1"": ""Edo"", ""admin2"": ""Oredo"", ""settlement"": ""New Benin""}",hfr:e402d496-833a-4b0e-b50d-935858afe22a,e402d496-833a-4b0e-b50d-935858afe22a,Felano Clinic and Maternity,"{""admin1"": ""Edo"", ""admin2"": ""Oredo"", ""settlement"": ""EDSBEN02""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 1.0, ""name_tftoken"": 1.0, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:0fed885cbfbf10985c7785ed12dc704201a61c4b05f8b084a4c6ae0dfdd05e6f,match,0.9333,0.947,0.0,grid3:ff829fe4-16cf-455e-9240-97ac4e74e9d7,,Christ Cottage Clinic and Maternity,"{""admin1"": ""Edo"", ""admin2"": ""Egor"", ""settlement"": ""Evbuotubu""}",hfr:ff829fe4-16cf-455e-9240-97ac4e74e9d7,ff829fe4-16cf-455e-9240-97ac4e74e9d7,Christ Cottage Clinic and Maternity,"{""admin1"": ""Edo"", ""admin2"": ""Egor"", ""settlement"": ""EDSUSL01""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 1.0, ""name_phrase"": ""christ cottage"", ""name_phrase_rarity"": 0.947, ""name_tftoken"": 1.0, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:1027d8085345bdf769291f1f70bd4044c7e1334c7da87960a9cc52c76e42a32d,match,0.7356,0.853,0.08,grid3:debe60e4-8672-4a7b-9c1c-b5e103e89485,12/16/1/1/1/0046,Otua Ihievbe Model Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Owan East"", ""settlement"": ""Ihievbe""}",hfr:d79dde7d-295f-419a-924c-2c115b23c472,d79dde7d-295f-419a-924c-2c115b23c472,Otua Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Owan East"", ""settlement"": ""EDSAFZ11""}","{""admin_path"": 0.6, ""distance_km"": 0.08, ""geo"": 0.973, ""name"": 0.853, ""name_tftoken"": 0.567, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:104fc91f26c0f21e771b10c5e97e4ae3afbb5e05a1e1875d0bf03e318a98e36d,match,0.7955,0.892,0.0,grid3:dd67e5a4-9a3a-4610-8807-77e0fc985eb7,12/05/1/1/1/0018,Equare Ewohimi Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan South-East"", ""settlement"": ""Ewohimi 1""}",hfr:dd67e5a4-9a3a-4610-8807-77e0fc985eb7,dd67e5a4-9a3a-4610-8807-77e0fc985eb7,Ewohimi Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan South-East"", ""settlement"": ""EDSUBJ10""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 0.892, ""name_tftoken"": 0.694, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:10b0adc7ea588ddeb1762cd29d13e94e7101cd83a791fa5aec356fe0dcda25dc,match,0.9333,0.974,0.0,grid3:5b309fba-5a23-420a-b534-3fc8798fd925,,Okpekpe Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Etsako Central"", ""settlement"": ""Iviarua""}",hfr:5b309fba-5a23-420a-b534-3fc8798fd925,5b309fba-5a23-420a-b534-3fc8798fd925,Okpekpe Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Etsako Central"", ""settlement"": ""EDSFUG03""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 1.0, ""name_tftoken"": 1.0, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:10f91d64c9d846f59058742de2864dd5a4119945b74be9efbdc52a8e733f2d77,match,0.9333,0.973,0.0,grid3:f78e5f94-7755-4713-9ca8-8d092d0038e4,,New Opoji Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan Central"", ""settlement"": ""Opoji""}",hfr:f78e5f94-7755-4713-9ca8-8d092d0038e4,f78e5f94-7755-4713-9ca8-8d092d0038e4,New Opoji Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan Central"", ""settlement"": ""EDSRRU02""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 1.0, ""name_tftoken"": 1.0, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:117f45b7f2c80df8b09e83dc5b9b11fcc5255df2b86f3a708e2bd9f4c471533c,match,0.8172,0.86,0.0,grid3:fa22d6d2-2d8b-44e5-b792-d60ad3e8a57e,12/05/1/1/1/0006,Okede Comprehensive Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan South-East"", ""settlement"": ""Okede""}",hfr:fa22d6d2-2d8b-44e5-b792-d60ad3e8a57e,fa22d6d2-2d8b-44e5-b792-d60ad3e8a57e,Okede Comprehensive Health Clinic,"{""admin1"": ""Edo"", ""admin2"": ""Esan South-East"", ""settlement"": ""EDSUBJ01""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 0.952, ""name_tftoken"": 0.7, ""name_type"": 0.0}",,,,
Edo,xwd:sha256:11be737ee4b36da234f8756deb04fee96e52c9030627bff8fbff86a12e6d1b59,match,0.8833,1.0,0.0,grid3:240260a4-8919-4f65-8352-ecbba2a77112,12/18/1/1/1/0027,Orhua Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Uhunmwode"", ""settlement"": ""Irhue""}",hfr:240260a4-8919-4f65-8352-ecbba2a77112,240260a4-8919-4f65-8352-ecbba2a77112,Orhua Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Uhunmwonde"", ""settlement"": ""EDSEHR04""}","{""admin_path"": 0.3, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 1.0, ""name_tftoken"": 1.0, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:11e2151fc4675a67d7b1ac388bd7380474dca46b97ba1706a8aabe5674d0b43b,match,0.7496,0.95,0.6,grid3:df1640ea-bb1c-401e-ade9-ac3bf6da4dad,12/08/1/1/1/0013,Iviebua Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Etsako East"", ""settlement"": ""Egori""}",hfr:4e274655-b543-45ce-9bf6-f475a6b59f5a,4e274655-b543-45ce-9bf6-f475a6b59f5a,Iviebua Health Care,"{""admin1"": ""Edo"", ""admin2"": ""Etsako East"", ""settlement"": ""EDSAGD01""}","{""admin_path"": 0.6, ""distance_km"": 0.6, ""geo"": 0.818, ""name"": 0.95, ""name_tftoken"": 0.59}",,,,
Edo,xwd:sha256:1212ea14e8a2436c01eb696f981b5bae89b53a3db339313f5a8ba9f351443be4,match,0.8052,0.963,0.0,grid3:1ca1c743-50e7-41a3-9354-0160e29c677e,12/14/1/1/1/0038,Uhiere Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Ovia North-East"", ""settlement"": ""Uhiere""}",hfr:1ca1c743-50e7-41a3-9354-0160e29c677e,1ca1c743-50e7-41a3-9354-0160e29c677e,Uhiere Primary Health Care,"{""admin1"": ""Edo"", ""admin2"": ""Ovia North-East"", ""settlement"": ""EDSAKA04""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 0.963, ""name_tftoken"": 0.653}",,,,
Edo,xwd:sha256:1223007070051f0431863450afae55afa16d2eb2a92df5ec3e82a40267c6b677,match,0.9333,1.0,0.0,grid3:732f1a75-4b09-4f8e-bae0-4fbdfa47d3f8,,Uffa Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Akoko-Edo"", ""settlement"": ""Uffa/Akuku""}",hfr:732f1a75-4b09-4f8e-bae0-4fbdfa47d3f8,732f1a75-4b09-4f8e-bae0-4fbdfa47d3f8,Uffa Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Akoko-Edo"", ""settlement"": ""EDSGAR01""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 1.0, ""name_tftoken"": 1.0, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:1275eadec080739a8b69171429e79971426578607b425a92ecdc599eceded2dd,match,0.7146,0.853,0.0,grid3:ea4e1b43-776d-4e6c-ac79-98934ce72503,12/13/1/1/1/0008,Iguododo,"{""admin1"": ""Edo"", ""admin2"": ""Orhionmwon"", ""settlement"": ""Ugboko""}",hfr:ea4e1b43-776d-4e6c-ac79-98934ce72503,ea4e1b43-776d-4e6c-ac79-98934ce72503,Iguododo Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Orhionmwon"", ""settlement"": ""EDSABD12""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 0.853, ""name_tftoken"": 0.49}",,,,
Edo,xwd:sha256:12ad6e0ee1802c2b386a723a32d2fedcf96d4d188580eaec967c88c4128e42d6,match,0.9333,1.0,0.0,grid3:fc3d0748-19a8-4b9e-8ddb-781e34518023,,Imiegba Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Etsako West"", ""settlement"": ""Uzairue S E""}",hfr:fc3d0748-19a8-4b9e-8ddb-781e34518023,fc3d0748-19a8-4b9e-8ddb-781e34518023,Imiegba Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Etsako West"", ""settlement"": ""EDSAUC08""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 1.0, ""name_tftoken"": 1.0, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:00240e18b067e21a04c4a191fa813974bbd3b64d74cdf29c90d07827a0542b1c,review,0.6113,0.86,0.0,grid3:f216ee04-095d-4db0-883e-16e61b82b56a,12/01/1/1/1/0039,Ugboshi Ele Primary Health Clinic,"{""admin1"": ""Edo"", ""admin2"": ""Akoko-Edo"", ""settlement"": ""Aiyegunle""}",hfr:f216ee04-095d-4db0-883e-16e61b82b56a,f216ee04-095d-4db0-883e-16e61b82b56a,Ugbosihele Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Akoko-Edo"", ""settlement"": ""EDSGAR02""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 0.873, ""name_tftoken"": 0.161, ""name_type"": 0.0}",,,,
Edo,xwd:sha256:0047fbddba08ea50e96e7e08324fab5394e5af85cc74d28457574563f30346ff,review,0.6323,0.798,0.33,grid3:c96b826c-c236-4227-8f05-a43422eae818,,Ihumudumu Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan West"", ""settlement"": ""Eguare""}",hfr:2120a6fc-eea4-4ce5-a56e-a9d48097e619,2120a6fc-eea4-4ce5-a56e-a9d48097e619,Ujiogba Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan West"", ""settlement"": ""EDSEKP06""}","{""admin_path"": 0.6, ""distance_km"": 0.33, ""geo"": 0.895, ""name"": 0.798, ""name_tftoken"": 0.352, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:01041a0794915f44b8351a857f076d8574dc257a03952ce604bb948b538968bf,review,0.6097,0.697,0.45,grid3:7b5a0de1-536e-4b3d-a619-8bdce033998b,12/17/1/1/2/0009,Osamaye Maternity Home,"{""admin1"": ""Edo"", ""admin2"": ""Owan West"", ""settlement"": ""Eme-Ora / Oke""}",hfr:0cbf2a04-5255-46a3-8751-47d30a26d888,0cbf2a04-5255-46a3-8751-47d30a26d888,Faith Maternity Home,"{""admin1"": ""Edo"", ""admin2"": ""Owan West"", ""settlement"": ""EDSSGD04""}","{""admin_path"": 0.6, ""distance_km"": 0.45, ""geo"": 0.86, ""name"": 0.697, ""name_tftoken"": 0.403, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:01100e3a4e768973a5316007389ddaea45baad387dbe25833163b59ef315ccfb,review,0.6066,0.852,1.13,grid3:e18c033c-2685-4b2e-aec6-0c792d501847,,Okpujie Health Facility,"{""admin1"": ""Edo"", ""admin2"": ""Igueben"", ""settlement"": ""Okalo""}",hfr:339e0d6f-5271-449c-bfb8-0a7c09f246fa,339e0d6f-5271-449c-bfb8-0a7c09f246fa,Okpujie Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Iguegben"", ""settlement"": ""EDSGUE06""}","{""admin_path"": 0.3, ""distance_km"": 1.13, ""geo"": 0.686, ""name"": 0.852, ""name_tftoken"": 0.475}",,,,
Edo,xwd:sha256:012d5c94097c45bbc74653dcb25129495bf83935dddf01ea0d3b8b9b04ffe542,review,0.5744,0.847,2.33,grid3:4056aa8a-c1d7-4cd8-975c-ed330ca69b9c,12/06/1/1/1/0020,Uke Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan West"", ""settlement"": ""Ihumudumu""}",hfr:51e8eebe-cf44-46a4-809f-80638db3c326,51e8eebe-cf44-46a4-809f-80638db3c326,Ikhideu Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan West"", ""settlement"": ""EDSEKP02""}","{""admin_path"": 0.6, ""distance_km"": 2.33, ""geo"": 0.46, ""name"": 0.847, ""name_tftoken"": 0.346, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:0189cffa1071c1711baaabf586bd53adbda4d53bbca7bb77cf6e1cd2cec58aad,review,0.5844,0.748,0.51,grid3:11c16f95-23f4-4235-948b-c7e7aa4523aa,12/12/1/1/2/0073,Redemption Medical Center,"{""admin1"": ""Edo"", ""admin2"": ""Oredo"", ""settlement"": ""Unknown""}",hfr:38e199ff-5472-4157-964f-91272a08d824,38e199ff-5472-4157-964f-91272a08d824,Wisdom Medical Center,"{""admin1"": ""Edo"", ""admin2"": ""Oredo"", ""settlement"": ""EDSBEN12""}","{""admin_path"": 0.6, ""distance_km"": 0.51, ""geo"": 0.843, ""name"": 0.748, ""name_phrase"": ""medical center"", ""name_phrase_rarity"": 0.483, ""name_tftoken"": 0.284, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:018d6350fa248171ac595b58ef10f4ffda70815b264bfef70834bc94f379e3d0,review,0.6981,0.86,0.35,grid3:1323171d-cf99-451a-a4d7-8918bc1f6b50,12/17/1/1/1/0039,Illoje Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Owan West"", ""settlement"": ""Ogbagun/Iloje""}",hfr:870933d2-f5c2-4ed6-941e-5839ff6a50c7,870933d2-f5c2-4ed6-941e-5839ff6a50c7,Iloje Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Owan West"", ""settlement"": ""EDSSGD07""}","{""admin_path"": 0.6, ""distance_km"": 0.35, ""geo"": 0.891, ""name"": 0.99, ""name_tftoken"": 0.358, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:01c75885790850ab2dcb032dce6ff570be9ccbc1a1b504ae13cd4d2c234b1862,review,0.6728,0.879,3.77,grid3:344088ca-2617-4ba3-ad03-0ebb0754c1cd,12/16/1/1/1/0045,Ihievbe Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Owan East"", ""settlement"": ""Ihievbe""}",hfr:5757a627-dfea-4b4b-8d54-961ede820011,5757a627-dfea-4b4b-8d54-961ede820011,Ekhueye Primary Health Center Ihievbe,"{""admin1"": ""Edo"", ""admin2"": ""Owan East"", ""settlement"": ""EDSAFZ04""}","{""admin_path"": 0.6, ""distance_km"": 3.77, ""geo"": 0.285, ""name"": 0.879, ""name_tftoken"": 0.697, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:01c8638d9350dee370a063187152c13d979e8ad8876a9aee7086839af985dc18,review,0.5663,0.793,1.95,grid3:0ebfe96c-51e7-4a2b-ae28-04bf91bbbb97,12/04/1/1/1/0010,Idumoza Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan North-East"", ""settlement"": ""Ubierumu / Idumoza""}",hfr:576ff428-8705-42a1-a4d0-b8e7eb611c77,576ff428-8705-42a1-a4d0-b8e7eb611c77,Olinlin Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan North-East"", ""settlement"": ""EDSURM04""}","{""admin_path"": 0.6, ""distance_km"": 1.95, ""geo"": 0.523, ""name"": 0.793, ""name_tftoken"": 0.345, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:01ecd76d8d542c833d9da490da2bd1db41b8394071687a663388d32f3047370a,review,0.7167,0.786,26.2,grid3:f9b9c9f4-39e5-47f3-84d8-20dc75c39ada,12/04/1/1/1/0013,Oke Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Owan West"", ""settlement"": ""Eme-Ora / Oke""}",hfr:3a34aac8-693c-4ac8-be0f-5fa3874b0268,3a34aac8-693c-4ac8-be0f-5fa3874b0268,Oke Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Uhunmwonde"", ""settlement"": ""EDSEHR04""}","{""admin_path"": 0.3, ""distance_km"": 26.2, ""geo"": 0.0, ""geo_conflict_km"": 26.2, ""name"": 1.0, ""name_phrase"": ""oke primary"", ""name_phrase_rarity"": 0.786, ""name_tftoken"": 1.0, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:0211576c4484880aedde08abe5177caebe7f7a5fb9f3ced3235800081bdbc1c3,review,0.5655,0.882,3.31,grid3:65d4b746-68d7-4a5e-8544-6c4e5f24385a,,Ibore Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan North-East"", ""settlement"": ""Ubierumu / Idumoza""}",hfr:644a9bc4-4fc9-4afe-80d9-e0e2ec386b4e,644a9bc4-4fc9-4afe-80d9-e0e2ec386b4e,Ebun Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Esan North-East"", ""settlement"": ""EDSURM01""}","{""admin_path"": 0.6, ""distance_km"": 3.31, ""geo"": 0.332, ""name"": 0.882, ""name_tftoken"": 0.349, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:0244df1e0f26b95f309b151c033fd996a874fd0182f720cb901ad86fa95037b1,review,0.6089,0.86,0.0,grid3:3f9289e1-0678-4504-9d1f-e38943809428,12/14/1/1/1/0034,Ugbogiobo Health Post,"{""admin1"": ""Edo"", ""admin2"": ""Ovia North-East"", ""settlement"": ""Isiuwa""}",hfr:3f9289e1-0678-4504-9d1f-e38943809428,3f9289e1-0678-4504-9d1f-e38943809428,Ugbogobo Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Ovia North-East"", ""settlement"": ""EDSAKA02""}","{""admin_path"": 0.6, ""distance_km"": 0.0, ""geo"": 1.0, ""name"": 0.916, ""name_tftoken"": 0.11, ""name_type"": 0.0}",,,,
Edo,xwd:sha256:02753318a116478d947c38fd37aee66bc642b3b6904f92e5f923ee6b38aaf540,review,0.6001,0.839,1.83,grid3:5003bc8a-c878-4c32-b59d-7cd6c7aeeb13,,Auchi General Hospital,"{""admin1"": ""Edo"", ""admin2"": ""Etsako West"", ""settlement"": ""Auchi 1""}",hfr:4916ec99-4c8d-4a48-9dbc-92084b3e4d22,4916ec99-4c8d-4a48-9dbc-92084b3e4d22,Auchi Polytechnic Cottage Hospital,"{""admin1"": ""Edo"", ""admin2"": ""Etsako West"", ""settlement"": ""EDSAUC12""}","{""admin_path"": 0.6, ""distance_km"": 1.83, ""geo"": 0.544, ""name"": 0.839, ""name_tftoken"": 0.389, ""name_type"": 1.0}",,,,
Edo,xwd:sha256:02bca96b03e369819f24ee63a960b4ef91e47277f51b353c446a2481ef2910b5,review,0.6008,0.793,0.95,grid3:90acfbc6-54b8-42ae-84dd-8a3959041d1d,,Imiakebu Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Etsako West"", ""settlement"": ""Uzairue N E""}",hfr:4e7ec9eb-d04a-4b8f-94e2-fddc3628c9ea,4e7ec9eb-d04a-4b8f-94e2-fddc3628c9ea,Ogbido Primary Health Center,"{""admin1"": ""Edo"", ""admin2"": ""Etsako West"", ""settlement"": ""EDSAUC11""}","{""admin_path"": 0.6, ""distance_km"": 0.95, ""geo"": 0.729, ""name"": 0.793, ""name_tftoken"": 0.345, ""name_type"": 1.0}",,,,
