name_display,name_nfc,name_ascii_key,name_type,countries,languages,sources,source_ids,total_evidence_count,occurrence_count,last_seen_at
Singer,Singer,singer,family,LR,en,wikidata,Q1260201,1,1,2026-04-11T03:56:18.349080+00:00
Singh,Singh,singh,family,KE|TZ,en,wikidata,Q2289233,2,2,2026-04-11T04:03:05.784060+00:00
Singirankabo,Singirankabo,singirankabo,family,RW,en,wikidata,Q131505786,3,1,2026-04-11T04:06:35.644753+00:00
Singo,Singo,singo,family,TZ,en,wikidata,Q37536976,3,1,2026-04-11T04:03:05.784060+00:00
Sinyan,Sinyan,sinyan,family,GM,en,wikidata,Q122838569,1,1,2026-04-11T03:55:47.241547+00:00
Sipe,Sipe,sipe,family,TZ,en,wikidata,Q30089759,3,1,2026-04-11T04:03:05.784060+00:00
Sirleaf,Sirleaf,sirleaf,family,LR,en,wikidata,Q37573379,3,1,2026-04-11T03:56:18.349080+00:00
Sirma,Sirma,sirma,family,KE,en,wikidata,Q12740938,3,1,2026-04-11T04:01:06.680289+00:00
Sissako,Sissako,sissako,family,ML,en,wikidata,Q104878553,2,1,2026-04-11T03:58:48.444484+00:00
Sissoko,Sissoko,sissoko,family,ML,en,wikidata,Q21494000,3,1,2026-04-11T03:58:48.444484+00:00
Sisto,Sisto,sisto,family,UG,en,wikidata,Q37327094,1,1,2026-04-11T04:02:16.934249+00:00
Sitta,Sitta,sitta,family,TZ,en,wikidata,Q30125462,3,1,2026-04-11T04:03:05.784060+00:00
Sivapalan,Sivapalan,sivapalan,family,NG,en,wikidata,Q24085293,3,1,2026-04-11T03:53:58.817238+00:00
Siya,Siya,siya,family,UG,en,wikidata,Q97187573,1,1,2026-04-11T04:02:16.934249+00:00
Skretteberg,Skretteberg,skretteberg,family,ET,en,wikidata,Q40100921,3,1,2026-04-11T04:03:51.884736+00:00
Slaa,Slaa,slaa,family,TZ,en,wikidata,Q30125881,3,1,2026-04-11T04:03:05.784060+00:00
Slade,Slade,slade,family,KE,en,wikidata,Q16883427,3,1,2026-04-11T04:01:06.680289+00:00
Sleight,Sleight,sleight,family,SN,en,wikidata,Q7540022,1,1,2026-04-11T03:55:29.976892+00:00
Sloh,Sloh,sloh,family,LR,en,wikidata,Q98688514,2,1,2026-04-11T03:56:18.349080+00:00
Small,Small,small,family,GH|TZ,en,wikidata,Q16883455,6,2,2026-04-11T04:03:05.784060+00:00
Smaranda,Smaranda,smaranda,family,NG,ar,wikidata,Q107445761,1,1,2026-04-11T03:53:58.817238+00:00
Smart,Smart,smart,family,NG,en,wikidata,Q16883460,3,1,2026-04-11T03:53:58.817238+00:00
Smith,Smith,smith,family,GH|GN|LR|NG|SL|UG,en,wikidata,Q1158446,6,6,2026-04-11T04:02:16.934249+00:00
Snowe,Snowe,snowe,family,LR,en,wikidata,Q75172259,2,1,2026-04-11T03:56:18.349080+00:00
Sobowale,Sobowale,sobowale,family,NG,en,wikidata,Q134550815,1,1,2026-04-11T03:53:58.817238+00:00
Socé,Socé,soce,family,SN,en,wikidata,Q26213008,3,1,2026-04-11T03:55:29.976892+00:00
Sock,Sock,sock,family,GM|SN,en,wikidata,Q37558675,6,2,2026-04-11T03:55:47.241547+00:00
Sodangar,Sodangar,sodangar,family,TZ,en,wikidata,Q137537281,1,1,2026-04-11T04:03:05.784060+00:00
Sodeke,Sodeke,sodeke,family,NG,en,wikidata,Q131403487,1,1,2026-04-11T03:54:55.800945+00:00
Sodje,Sodje,sodje,family,NG,en,wikidata,Q7553398,1,1,2026-04-11T03:53:58.817238+00:00
Sofi,Sofi,sofi,family,ER,en,wikidata,Q37531579,3,1,2026-04-11T04:06:05.956447+00:00
Sofo,Sofo,sofo,family,GH,en,wikidata,Q37567930,3,1,2026-04-11T03:55:04.900162+00:00
Sofolahan,Sofolahan,sofolahan,family,NG,en,wikidata,Q131440762,1,1,2026-04-11T03:54:55.800945+00:00
Sofowora,Sofowora,sofowora,family,NG,en,wikidata,Q134563698,1,1,2026-04-11T03:53:58.817238+00:00
Sohna,Sohna,sohna,family,GM,en,wikidata,Q115743627,1,1,2026-04-11T03:55:47.241547+00:00
Soi,Soi,soi,family,KE,en,wikidata,Q7554841,3,1,2026-04-11T04:01:06.680289+00:00
Sokoine,Sokoine,sokoine,family,TZ,en,wikidata,Q30090515,3,1,2026-04-11T04:03:05.784060+00:00
Sokwia,Sokwia,sokwia,family,UG,en,wikidata,Q799929,1,1,2026-04-11T04:02:16.934249+00:00
Sola,Sola,sola,family,NG,en,wikidata,Q37465014,3,1,2026-04-11T03:53:58.817238+00:00
Solanke,Solanke,solanke,family,NG,en,wikidata,Q30315628,3,1,2026-04-11T03:53:58.817238+00:00
Solano,Solano,solano,family,GN,en,wikidata,Q16883533,3,1,2026-04-11T03:56:43.370233+00:00
Solarin,Solarin,solarin,family,NG,en,wikidata,Q134562516,1,1,2026-04-11T03:53:58.817238+00:00
Soli,Soli,soli,family,NE,en,wikidata,Q36929437,3,1,2026-04-11T03:59:54.371781+00:00
Solly,Solly,solly,family,SN,en,wikidata,Q37231782,3,1,2026-04-11T03:55:29.976892+00:00
Soloké,Soloké,soloke,family,NE,en,wikidata,Q115863550,1,1,2026-04-11T03:59:54.371781+00:00
Solomon,Solomon,solomon,family,ER|ET|KE|NG,en,wikidata,Q18607854,8,4,2026-04-11T04:06:05.956447+00:00
Somani,Somani,somani,family,TZ,en,wikidata,Q37174894,3,1,2026-04-11T04:03:05.784060+00:00
Somparé,Somparé,sompare,family,GN,en,wikidata,Q95566607,4,3,2026-04-11T03:56:43.370233+00:00
Son,Son,son,family,SN,en,wikidata,Q3543591,1,1,2026-04-11T03:55:29.976892+00:00
Songok,Songok,songok,family,KE,en,wikidata,Q56244827,1,1,2026-04-11T04:01:06.680289+00:00
Soni,Soni,soni,family,TZ,en,wikidata,Q7561671,1,1,2026-04-11T04:03:05.784060+00:00
Sonko,Sonko,sonko,family,GM|KE|SN|UG,en,wikidata,Q21509190,4,4,2026-04-11T04:02:16.934249+00:00
Sonuga,Sonuga,sonuga,family,NG,en,wikidata,Q128107426,1,1,2026-04-11T03:53:58.817238+00:00
